,SMILES,des_gap,pred_gap,Err_pred_des
326,C=CC1CC(C)OCCNCC(C)(C)C1O,8.2901,7.446169,0.10179986978008321
327,COCCC(CO)COCCCCCCC=O,8.2901,6.369229,0.23170663322827625
328,CCCCCCCCCCCC(CC)OO,8.2901,8.619202,0.03969815323774735
329,CC1CCC(C)C(CC=N)C1,8.2901,7.089547,0.14481765512025221
330,COC1CCC(C)CC(C)(C)C1CO,8.2901,8.63111,0.04113462941885069
331,CCCCCC(C)CC12CCCC1C2,8.2901,8.911387,0.07494329906062408
332,CCC(C)C(=O)C1=CCCC(SC)=C1,8.2901,4.2457447,0.48785361995630994
333,C=CCC1CCC(C)CCC(O)(CC)CNC1,8.2901,7.2425313,0.12636381954487114
334,CCC1CC12C(C)CC(C)CC2C,8.2901,8.482205,0.023172867749505444
335,CCCCCC(CCC=O)CCCCCOC,8.2901,7.0198812,0.15322116156932722
336,C=C(OCC)OCCCCC(N)CO,8.2901,7.7938957,0.059855041382426484
337,CNNCCCCCCC1OC1C,8.2901,7.1889296,0.13282957288810843
338,CCOC(NCCCOCCF)C(N)ON,8.2901,7.2266088,0.12828448954724972
339,CCOCC(CC)OC(C)OCCCO,8.2901,8.63551,0.041665413522287136
340,C#CCCC1CCC(C)C(C=CCCO)C1,8.2901,7.2139845,0.12980730154751843
341,C#CCCCC(C)=POCCC,8.2901,6.093415,0.2649769262761869
342,C#CC1CC(C)CC(CCC)C1,8.2901,8.620963,0.03991062793194915
343,C=C1CC=C(C)C(=NCC)CCOC1,8.2901,5.8556194,0.29366118255003054
344,CCCC(CCCCCCC(C)CO)OC,8.2901,8.895661,0.07304632683139416
345,CCC1CCCCC=C(C)C(C)C(OC)C1O,8.2901,6.606428,0.20309427553801473
346,CC1CCC(C(CO)C2CCCCO2)C2CC2C1,8.2901,9.068909,0.09394442665423207
347,CCC(CCC1CCCC1C)CC(C)C,8.2901,9.515282,0.147788528153592
348,CC(C)CCOCC(C)(C)OO,8.2901,8.04389,0.02969927993755832
349,CCCCCCCC(CO)OCCCNO,8.2901,8.008513,0.033966604670322684
350,CCCCCOCCCC(C)CCCOO,8.2901,8.245836,0.005339349593542946
351,CCCCOCC12CCCC1C2C,8.2901,9.16923,0.10604582105410124
352,CCN1COCCCCC(C)C1C,8.2901,7.8881817,0.04848172079934301
353,C=CCC(CC)(CC)OCC(C)C,8.2901,7.3869495,0.10894325289386501
354,CC(C)CC(C)(CCCCO)OOC(C)O,8.2901,8.84671,0.06714155499669779
355,CC1CCCCCC(OCCCO)C1,8.2901,8.733595,0.053496929398822564
356,CCCC1(C)CCCCCCOCPCCC1,8.2901,8.348027,0.006987518764439674
357,CC1OCC2CCC1CC2CC(C)(C)O,8.2901,9.377336,0.13114866508255366
358,C=CC(=O)OCCc1cccnc1,8.2901,5.003496,0.3964492382427299
359,CCOC1CC2CC2CCCOOCC(CCCCCO)CCCN1,8.2901,6.987719,0.15710075162055007
360,CCCCCCCCC(C)CC(C)C,8.2901,10.010593,0.20753590599710978
361,CCCCOCCCCOCCCCCCCCOO,8.2901,8.10801,0.02196471791013112
362,CCC1CCCNCCNCC(OC)CN1,8.2901,7.231282,0.12772074713309925
363,C#CC(CCCC(C)CCCC)C(C)CCC,8.2901,9.293682,0.12105790019284099
364,CCNCC1CCC2(CCCCCCCCC2CC)C1,8.2901,7.636951,0.07878662866599387
365,CCC(=CC1CCCC1CC=N)C1(C)CC1,8.2901,6.763378,0.1841620555469118
366,CCC1CCC(N)=NC(C(C)C)C1,8.2901,6.0554776,0.26955312732402
367,CCC(C)[C](C)NNCC(C)C,8.2901,6.360024,0.23281697743425123
368,CC(O)C(CCC(=N)O)=NO,8.2901,5.9027185,0.28797981399424044
369,CCCCC(O)C(C)COCC,8.2901,8.611331,0.03874874682126253
370,C#CC(C)C1C(C)C1C(C)CCC,8.2901,8.401713,0.01346345294711219
371,CCC1NC(C)(CCOC)CO1,8.2901,7.9358754,0.04272862621657142
372,CCCC1CC(C)CCC(CC)C1,8.2901,9.726003,0.1732069206856695
373,CCC1CCCCCC(CC)OOCCC1,8.2901,8.650939,0.04352649397859289
374,CCCC(CC)CC(O)CC(C)CC,8.2901,9.16615,0.10567424917414898
375,CCCC1NCCCCCC(OC)NCCC1C,8.2901,7.155342,0.13688108683239278
376,CCCC(=O)C[SH]=CP(CC)COC,8.2901,4.841515,0.41598833979813254
377,CCCCCCC1CC(CO)C1CC,8.2901,9.142431,0.10281314569851663
378,CCCC(CC)(CC)CCC(C)COC,8.2901,8.991598,0.08461877773156659
379,C1=CCCCCOC2CCCCN2CNC=C1,8.2901,5.1905227,0.3738890157240746
380,CCCCN1CC12CCC2CCCC(C)F,8.2901,8.799579,0.061456275157960816
381,CCCOC(C)COOCCOCC,8.2901,8.040767,0.030076028515528486
382,CCC(C)CCC(CC)CC(C)C,8.2901,9.847772,0.18789539867942295
383,CCCCCC(COC)C1CCCC1,8.2901,8.7744255,0.058422154930796506
384,CC(C)CC(C)(CO)CC(C)O,8.2901,8.533152,0.029318298523167797
385,CCCCCOC(CC)CC=C(C)CCC,8.2901,7.665224,0.07537616249292745
386,CCCC(C)CCC1C(CC)C1CCC,8.2901,9.880801,0.19187961554947447
387,CCCOCC(C#CCSPON)C(O)OC,8.2901,7.2933564,0.12023299856339266
388,CCCCCCC1CC1OCCOC(C)C,8.2901,8.86286,0.06908960397970443
389,CC1CCCCNC(C)CC(N)OC1,8.2901,7.4622436,0.09986085125917447
390,COCCC1CCCN1CN=C1CCO1,8.2901,6.439071,0.22328184479846097
391,CCCC1C2C3CCCCC3N(C)C12,8.2901,8.381561,0.011032590595635071
392,CC(C)CCCCC1C(CO)C2OC(=O)CCC12,8.2901,7.902452,0.04676035367065398
393,C#CC(CCCC)(CCCC)COC,8.2901,8.386223,0.011594895038113902
394,CCC(C)CCCCCCCCCCCOOO,8.2901,8.288167,0.00023316970640959207
395,CCCCCCCCCCCCC1CCCC1O,8.2901,9.22685,0.11299617085068184
396,CCCC(O)NCN(CC)CCOC,8.2901,8.00159,0.03480177861721227
397,COC(C(C)O)C(C)CC(C)C,8.2901,8.629329,0.04091973893224053
398,CCCCC(OC)OCCCCCCCC1CC1,8.2901,8.705476,0.05010504181975376
399,CCCCNCC1CC(OC)OCCN1,8.2901,7.886657,0.04866560861671257
400,COCCC(C)CN1CC1OC,8.2901,7.876998,0.04983076830281053
401,COC1CC(CC(C)CN)C1,8.2901,8.082219,0.025075798381161703
402,CCC1CCCC(CO)(C(C)C)CCC1,8.2901,8.88983,0.07234287108962696
403,C#CC(C)C(C)CC(CO)CCOC,8.2901,7.872352,0.05039117462268279
404,CCOCC(COC)COOC(C)(O)C(O)CCCOC,8.2901,8.379927,0.01083541592001954
405,CCC1CCC(NCN)CC(CC)C1,8.2901,7.3157544,0.11753122234897821
406,CCOC1C(O)CCCCOC1CC,8.2901,8.81485,0.06329837438820089
407,CCCOCC(=CCO)CCC,8.2901,7.043036,0.15042810291319694
408,CCCCCCC1(C)CCC(CC)CC1,8.2901,9.090106,0.09650137036187874
409,CCOC(C=NCC=O)OC,8.2901,6.6445847,0.1984916158114235
410,C=CC(CN)C(CCCCC)CC(O)OCC,8.2901,6.9115868,0.16628427142319047
411,CCCCNCC1CCCC2C(C)CC12,8.2901,8.372546,0.009945138898672636
412,CCCC=CCC(C)(C)CC(C)O,8.2901,6.9181066,0.1654978159565361
413,CCC1(C)COCCC(CCO)N1,8.2901,8.184743,0.012708781854106845
414,C=C(C)CCC1CC2CCCC(C)C1CC2,8.2901,7.990728,0.03611200088554546
415,CCC1(C)CC1CCC(O)CCCCC=N,8.2901,6.9297385,0.16409470071821483
416,C=CC(=O)OCCOO,8.2901,5.3518634,0.3544271620068726
417,C=CCC1(C)CC(C)CC2COCC2CC1C,8.2901,7.7524548,0.06485389106398849
418,CCC(CC(C)(CO)CCCOC)OO,8.2901,8.045113,0.02955180156291473
419,C=C(CNC)OCCCCOC(O)CC(C)C=O,8.2901,6.537229,0.2114414710164282
420,C=C(C)CC1CC1(O)CC(C)O,8.2901,7.673424,0.07438706805830532
421,CCCC(=O)C(OC)C(C)CCC,8.2901,6.3941894,0.22869575062332567
422,CC(C)C1CCNC1NC1CC1,8.2901,7.2131076,0.1299130787436844
423,CC(=CCCCCCC(C)CO)COO,8.2901,7.018046,0.1534425516878932
424,CCC1C=C(C)C(C)C(C)C(C(N)OO)CN1C,8.2901,6.056304,0.2694534471277418
425,CCC(C)CNC(C)C(C)CC,8.2901,7.906622,0.046257351179913656
426,C#CC(N)CNC1=CC=CC(C)=CC(C)C1,8.2901,4.25248,0.4870411659618323
427,CCCCC1(C(C)(CC)CC(C)CC)CCC1,8.2901,9.195599,0.10922649935403929
428,CC(C)COCOCCC1CCCC(C)OC1,8.2901,8.962352,0.08109091555122733
429,CC1CCCNC(C)C(CCO)N(C)C1,8.2901,7.8872395,0.04859537808026958
430,C=C(C=CCCCCCCCCC)OO,8.2901,6.121908,0.26153988638662856
431,CCCC(C)CCCCC(C)(C)C,8.2901,9.926674,0.19741304557968606
432,CCCC(CO)C(C)N(C)C(O)CCCCO,8.2901,7.7064514,0.07040308126372126
433,CCCCOC1CCOC(C)COC1,8.2901,8.881063,0.07128544424116841
434,CCCC1CNCC2CCC(C)OC1CC(C)C2,8.2901,8.029441,0.03144221664132198
435,CCCCC1(C)C(C)OC1(C)CCC(C)C,8.2901,8.64935,0.04333484111419646
436,CCCCCCCCC(CC)CCCC,8.2901,9.750342,0.17614291372596097
437,COCOSCC1CSCC(C)C1C,8.2901,6.409217,0.22688304353405395
438,CCCC1(CCC)CCC(CC)C1,8.2901,9.5169525,0.1479900742630893
439,CCC1CCC=NC(N)CC2CN2C1,8.2901,6.6287966,0.20039606549334596
440,CCC(=O)CC(OS)C(=O)CC,8.2901,5.1036897,0.3843633164180476
441,C#CCC(C)OCC1CCCCC1,8.2901,7.4523854,0.10104999631275542
442,CCCCCCCOC1CCCCCCOC1,8.2901,8.768884,0.05775367066008365
443,CCCC(C)C(C)CCCCCO,8.2901,8.880704,0.07124207501555169
444,CCCC(C)CCC1CCCC(C)C1,8.2901,9.680828,0.16775769827654927
445,CCC(CC)(CC=O)CCCCOC,8.2901,7.3537545,0.11294742881071891
446,CCCC(C)CCC(C)P(N)SCC,8.2901,7.220256,0.1290508134105011
447,CCCC1(C)CCCCCC(CC)C1,8.2901,9.852141,0.18842250157538
448,CCCC(CC)COC(C)(C)OC,8.2901,8.633826,0.04146225688451757
449,CCC1(Cl)C(=O)CCCC2CN21,8.2901,5.9843264,0.27813580504338153
450,CCCCCC(O)COC(CC)CC,8.2901,8.7577305,0.05640830436409553
451,CCSCCSC(C)NCC(C)C,8.2901,6.304164,0.23955514013096435
452,CCCC(CO)C(C)C1CCCC1,8.2901,8.747305,0.05515071185894443
453,CC1CCC#CCSC(C)C1,8.2901,6.140325,0.25931833519167563
454,CCCC(C)CCCC(O)CCCCCO,8.2901,8.740151,0.05428781381822559
455,CCOC(O)CN1CC1C(C)C(C)N,8.2901,8.294932,0.0005829079766805922
456,CCNC1CCCC(COC)C1O,8.2901,7.5569115,0.08844145806373159
457,CC(O)C(N)COOCC1NNCC1(N)O,8.2901,7.1581225,0.13654569431969904
458,COC(C)C(C)C(C)C(O)CCC(C)CO,8.2901,8.620823,0.03989371738509064
459,CCCCC(CCCCO)=NCOCCC,8.2901,7.414926,0.10556856345598904
460,COCC(C)(CO)CCCCO,8.2901,8.159163,0.015794323948249065
461,CCC(CC)(COC)OCCC(C)C,8.2901,9.162328,0.10521317793735374
462,CCCCCCCC1C(CC)OC1CO,8.2901,8.736555,0.05385400652432467
463,CCOC1(C)CCSCC1CC,8.2901,6.6026106,0.2035547715861413
464,CCOC1C(C)CC1C(CO)OO,8.2901,8.694271,0.04875346348614416
465,C=C(CC)C(C)(CN)CCC,8.2901,7.191321,0.13254111577077707
466,CC(C)CC(O)CCCSCl,8.2901,6.9828415,0.15768911210971903
467,CCC(O)CCC(CO)CCCC(C)OC,8.2901,7.8536754,0.052644073600077515
468,CCCC(CCCC(C)=O)CCOC,8.2901,6.9190297,0.16538645943028416
469,CC(C)CC(C[SH](C)CO)C(C)S,8.2901,6.4795637,0.21839740014309478
470,C#CCCCCCCCC(O)C(C)OC,8.2901,8.459157,0.020392635800686218
471,C=C=NC1CCCCCC2CCCC21,8.2901,6.320664,0.23756481478081143
472,CCC(O)CC1CCCC2CCCC1C(O)C2,8.2901,8.359057,0.008318045192776447
473,CC(C)C[N+]([O-])(CO)CNC(C)CCO,8.2901,7.330613,0.11573887693857694
474,COC(C)CCCC(C)(CO)SC,8.2901,7.2330832,0.1275034983729476
475,CCCCCCCC(CC)C(C)(C)O,8.2901,9.015296,0.08747735037705687
476,CCCOCCCC(C=O)CNCCCOC,8.2901,6.4854283,0.21768997559951386
477,CC(C)COCCOCCCC(C)(O)O,8.2901,8.75617,0.05622010263171104
478,CONCCCC1CCC2CC12,8.2901,8.099432,0.0229994823250446
479,CCCC1CC(CC2CCCCCC2)C1,8.2901,9.374131,0.13076213829721633
480,COC1CCCCC(CCOO)COC2OC12,8.2901,7.7877917,0.060591340397173975
481,CCCCCCC(CCCC)CC1CCC1,8.2901,9.465888,0.14183037881044427
482,C=C=CC1CCCC(=C)C(C)C1,8.2901,6.013581,0.2746069650423056
483,COC(C)=C(OC)C(C)C(C)O,8.2901,6.4936857,0.21669392138200097
484,CCOC(COC)C(CC(C)C)OO,8.2901,8.426317,0.016431311439647243
485,CNCCCCCCCC(C)CCCO,8.2901,7.3839636,0.10930343603817785
486,CCC(C)CCCOC1(OC)CCCC(C)C1,8.2901,9.372138,0.13052170943371783
487,CCC1CC(CC)C(CCO)C1C,8.2901,8.173026,0.014122135450730188
488,COC1(O)CNCCOCC(C)C1,8.2901,8.433351,0.017279714725915937
489,CCNCCCCNCCCCCOCCCCO,8.2901,7.4160085,0.10543799562820397
490,CC(CC=O)CCSCC1CC=CSC1C,8.2901,5.2827682,0.36276181837230936
491,CC1=C(C)C(CCO)C(C)CC(N)CCC1,8.2901,6.9741383,0.15873894646775133
492,CC(C)COC1CC1CC1CCOO1,8.2901,8.465596,0.02116937057884028
493,CCCCCCCC1CCCCCC(C)C1,8.2901,9.523213,0.1487452969850356
494,CC1CCCC(C)C(CCCC(CO)COO)C1C,8.2901,9.118446,0.09991994669517322
495,CCC(C)C1CCCNNCC1CC,8.2901,8.032837,0.031032567271504646
496,CCCCCC(C)C(C)CCC(C)CO,8.2901,9.308977,0.12290287536642436
497,CCCC(=O)C1CC(CC)CCCCC1C,8.2901,6.623544,0.20102963581187136
498,CC1=CNCN=C(CCCO)CC1C,8.2901,5.2384286,0.36811032524554776
499,CC(C)CN1OCC(C)C1(C)C,8.2901,7.5911984,0.0843055639417553
500,CCCCCC(C)CCC(C)CC(C)C,8.2901,9.735421,0.1743430333440003
501,CCCCOCC(C)COC(C)(C)O,8.2901,8.402908,0.01360759522747757
502,CCCCSC1(CN)OCC(C)CO1,8.2901,7.5637236,0.08761974353168857
503,CCC1CCC2CCC2C(CNCO)C1,8.2901,7.93206,0.04318889218923054
504,CCCC1CC(CC)CCC(CC)C1,8.2901,9.869074,0.1904649965377801
505,C=C(O)C1CSNCCCC1C,8.2901,5.945752,0.2827888512973471
506,CCC1CNCC(CCNC)C(N)C1,8.2901,6.950348,0.16160867777341353
507,CCCCOC1CNCCCCCN(OCCC)C1O,8.2901,7.8308706,0.05539491340792838
508,CCC1CCC(C)(OCO)CP(C)C1C,8.2901,8.883084,0.07152920919894513
509,C=C1OC1CC(C)C(CCC)SC,8.2901,6.013933,0.2745644585996918
510,CC1CCCC2(CC1)CCC2CC(C)CCCCO,8.2901,8.882697,0.07148250387905021
511,CCOC(=O)N(C)C(CO)CC(C)C,8.2901,7.7344813,0.06702194971275634
512,CNCCCCCC(CC(C)C)OC,8.2901,8.32642,0.004381108831288516
513,CCN(CC)CC1CCCCCOCC1C(O)CN,8.2901,7.739777,0.06638314517734617
514,CC(O)CCCCOCCCOC(C)O,8.2901,9.180406,0.10739383321796518
515,CCOC1(CCC2CC(C)C(OOC)CCCC2O)CC1,8.2901,8.304008,0.0016776070508681018
516,CCC(C)CCCC(O)OC,8.2901,8.985594,0.08389450015999401
517,CC(O)CCOCCCC(=O)O,8.2901,7.423264,0.10456278854997586
518,CN1CCC#COCOC2CC(CCC1)C2,8.2901,7.2707806,0.12295622931514799
519,CCC(COC(C)O)C(C)CN(C)O,8.2901,7.6940866,0.07189460300041506
520,C=CC(C)C1=NCC(=O)CC(C)S1,8.2901,4.3391,0.47659257620134826
521,CCC(C)CCCC1CC#CC(CC(C)CC)CC1,8.2901,8.560298,0.032592847613830626
522,CCCOCC(C)N(C)C,8.2901,7.90914,0.045953594043996036
523,CC(O)COCC(CSCSO)OCO,8.2901,7.2768197,0.12222775286629424
524,CCC(=O)N(C)CC(C)CO,8.2901,7.2505746,0.12539359129858094
525,CCCCCCCCC1COCCCCC1CC,8.2901,8.786985,0.059937201884038366
526,CCCCCC(CC)C(C)C(=O)O,8.2901,7.083023,0.14560462825670836
527,CCCCC(CCON)COCCCCCN,8.2901,7.8929915,0.04790152798926895
528,CCCCCC#CCCCC(C)CO,8.2901,7.6639347,0.07553169350893223
529,CC(=O)CC(C)CCC(N)N,8.2901,6.3989296,0.228123955567814
530,CC1(C)CCOC(C)(O)CC1,8.2901,8.440962,0.018197830878825826
531,CC(C)(CO)CC1NCCCC1(C)CCO,8.2901,8.191343,0.011912605698952184
532,OCCCCC1=C(C2CCC2)C=C1,8.2901,4.9970503,0.39722677828502007
533,CC1CC(C(C)OCC=O)OC1O,8.2901,7.531217,0.09154086220478844
534,COCC1=C(OC)C(CC(N)CO)C1,8.2901,7.0002937,0.15558392158243536
535,CC#CCOC(CO)CCC(C)CCOCCCCO,8.2901,8.203958,0.01039100159488764
536,C=C(C)C(CCCC=O)CCC1=C(CC)CCCCC1,8.2901,5.630546,0.320810835455898
537,CCCCC=C1C(C)CCCCC1N,8.2901,6.171297,0.2555823122321495
538,CC(C)CCC1CCCCCCCC1,8.2901,9.936862,0.19864199368913807
539,C=P(CO)(OC)C(O)C(C)C,8.2901,8.306439,0.00197095327188304
540,CCC1=CC=CC(C)=C2C=C(C)C12,8.2901,3.289112,0.6032482007376928
541,CCCCCCC(C)C(CO)N=O,8.2901,6.11317,0.26259391962194206
542,OCC(O)CCCOCCCOC1CCC1,8.2901,8.45426,0.019801917037975746
543,COCCC(C)CCCOC(C)(C)CO,8.2901,8.839873,0.06631684948357774
544,C=C(C)C=CCCCP(C)CCCC,8.2901,5.8198333,0.2979779159894325
545,CCCC(OO)C(C)(C)POC,8.2901,8.2488575,0.004974910053082034
546,CC#CCCC(OCCC)C1CC1CO,8.2901,7.4291663,0.10385082001591255
547,CC1CCCC(CCCCNCCN)CC1,8.2901,7.8362403,0.05474719344815402
548,COCCCC1COC(C)CCC1C,8.2901,8.823485,0.06434004106713825
549,CCCOC1CCC(C)CCC1C,8.2901,8.845234,0.06696347658488165
550,CC1NCCCOCCCCCNN1,8.2901,7.8172126,0.05704242631156188
551,CCC1C(C)C(O)CCCC1(C)C,8.2901,8.918951,0.07585566332684741
552,CCCCCCCC1CC1CCCCCC,8.2901,9.3569355,0.12868789292030638
553,COC1=CC=C2N=C(C)CCCCC21,8.2901,4.6701407,0.4366605055119221
554,C#CCC(=O)OCCCC(C)CN,8.2901,7.3810124,0.10965942030520952
555,CCCNCCCCC(C)(CC)COC,8.2901,7.8699565,0.05068014940981594
556,CC1CCCCCC2CC2CCCC1,8.2901,9.257224,0.11666012267002528
557,CNC1CCC(OO)=NP(ON)C1,8.2901,6.636546,0.19946126886904503
558,CCC(C)CC(C)CC(C)CCO,8.2901,8.498584,0.025148525788607618
559,COCCCCC(C)C(O)C1CC1,8.2901,8.592062,0.03642440941122064
560,CCCCC1COCOCCOC(C)(C)CCN1,8.2901,8.499188,0.025221459711793293
561,CC(CN)CCC1(O)CCOCCCNC1,8.2901,7.249364,0.12553963170155288
562,C=C(CC)C1CC2=CC(CC=CC2)C(CC)=CC1O,8.2901,4.454235,0.46270430068343005
563,CC(C)CCCCCCC1CCOCC1,8.2901,8.976745,0.08282706502870084
564,C#CC(C)(COCCO)C(C)OC,8.2901,8.064707,0.02718823628567045
565,CCC(C)CCCCCCCOOO,8.2901,8.138483,0.018288917204213353
566,CCOOCCOC1(O)CC1CC(C)C,8.2901,8.39525,0.012683842225614844
567,CC=CC(C)C(C)NCOC(C)CN,8.2901,7.227151,0.12821909059562345
568,CCC(N)OC(C)OCCOC,8.2901,8.315111,0.0030169913847021895
569,CC#COCCCCOCC1CCCC1CC,8.2901,8.124126,0.02002069524780507
570,COCCCCC1(C)CC1CO,8.2901,8.522653,0.028051848112519383
571,CCOC(O)C(C)CCCCCCCOC,8.2901,9.091591,0.09668048411329845
572,CN1CCCSSCCCC(CO)CCC1,8.2901,5.5776362,0.3271931289233132
573,CC1CCCNCC1CCCCCO,8.2901,7.6315145,0.07944240126712941
574,CC(C)CCCOCC1CC1C,8.2901,8.991682,0.08462890105213496
575,CCC1CP(CCC(C)C)COCC1C,8.2901,7.6210537,0.08070425016842857
576,CCOC(CC)CCOC1CCC1,8.2901,8.471529,0.021885020320383
577,CCC1(C)CC1CC1CC1C,8.2901,9.28086,0.11951121786282301
578,CCC(C)C1C2C=CC(C)C1CC(C)C(OC)C2,8.2901,6.1708446,0.255636897636805
579,COC(C)=CCC1(C)CCCC1,8.2901,6.8501854,0.1736908608717496
580,CCCC(O)(C(C)C)C(C)CC,8.2901,8.987441,0.08411732825023165
581,CC1CCCCCCCCC(=O)C1,8.2901,6.8528895,0.17336467137775435
582,CC1CCCOC2CC2CCC(C)(N)NCC(=O)OO1,8.2901,6.7653084,0.18392921917383956
583,COCC(CC(C)C)C(C)CCOO,8.2901,8.033958,0.030897282896636583
584,CCC(C)CCC(O)CCN,8.2901,7.9906282,0.03612402232872039
585,CCCCCC(CC)C(C)C(=O)C=O,8.2901,5.3443193,0.3553371679995544
586,CCNCCCCCCCC(N)CCNN=CO,8.2901,6.645206,0.1984166687278975
587,CCC(CC)CCCCOCCCCOC,8.2901,8.81586,0.06342019934822239
588,CC1CCC(C)C(C)CCC(C)C(N)CC1,8.2901,8.877324,0.07083438128720779
589,CCCS(=O)(=O)C(C)C(C)O,8.2901,6.7411427,0.18684421782772506
590,CC1CCC(CNN)C1C1CCCCC1,8.2901,7.4833136,0.09731926508898092
591,CCCCCCC(CCS)C(CO)CSO,8.2901,6.440845,0.22306787461372066
592,CC(CCOO)OCCCOC(C)N=N,8.2901,7.2278795,0.1281312017670527
593,CCC1(CC)CCC(C)(O)OC1O,8.2901,8.918961,0.07585681370418472
594,CCCCC(C)CCCCC(C)(O)CO,8.2901,8.763126,0.0570591878615475
595,CCCCC1CC(C)OCCCCC1C,8.2901,8.583277,0.03536468180808746
596,CC(C)C(=O)CC(C)(C)N,8.2901,6.3846917,0.22984141141355618
597,C.CC1=CCCNCCOCCCCC1C,8.2901,6.2826476,0.24215056396054416
598,CCOCC1CCCCCC(C)OCCC1,8.2901,9.074906,0.09466789896166851
599,CCCC1CC1CCCC1CC1NC,8.2901,7.8581457,0.05210483422321182
600,CCCOCCC1C(C)CC1(C)CO,8.2901,7.876025,0.0499481067912165
601,CCCC1CCCC(C)C(C)C=CC=CC=C1F,8.2901,5.8908644,0.2894097330245211
602,CCOC(O)C(O)CC(C)NCCO,8.2901,8.271071,0.0022953361212777403
603,CCCCCOCC=CC(O)COCC,8.2901,7.2818527,0.12162064122652705
604,CCCN(C)NC(C)(CCC)OOC,8.2901,7.0903835,0.14471676702776984
605,CC1CCCOCOC1(C)C1CCCC1,8.2901,8.642033,0.04245215658327582
606,CCCC(CC)C1CCCCCC(C)C1,8.2901,9.244767,0.11515749979202641
607,CCCCCCCC1C2CCC1(C)C2,8.2901,9.512768,0.14748528868747615
608,CCCC1C(COCC)CCC1OC,8.2901,8.612415,0.038879544724515075
609,CCC(O)(CCCOO)OCC(C)C,8.2901,8.485353,0.023552607308552624
610,CCCC(CC(CC)C(C)=O)OC,8.2901,7.5655813,0.0873956500263799
611,CC1CC(C)(CCCCCCCF)C1O,8.2901,8.79219,0.06056496279701033
612,CCCCCOC(C)C1CC1C(O)O,8.2901,8.323702,0.004053251290154174
613,CC1OC1C1CC12CC2C,8.2901,8.736337,0.053827662883300195
614,CCC(C)C1CCCC(C)OCC1,8.2901,8.441495,0.01826213697198165
615,CC(=O)C1(N(C)CN)CC1C,8.2901,6.6669836,0.19578972455927532
616,CCC(CC)CCC(C)C(C)C,8.2901,9.999542,0.20620284873863093
617,CCC1C2COCC(O)C12C,8.2901,8.140953,0.01799096947384916
618,CCC(C)COCCCCCC(C)C,8.2901,8.906923,0.07440480742902765
619,CCC(C)C(=CC(CC)C(O)OO)CNOO,8.2901,6.967783,0.15950555792533702
620,CCCC(C)CC1CCCC1C(C)C1CC1CC=O,8.2901,7.966665,0.03901463298305484
621,COOCCCCOC(C)C(C)COO,8.2901,8.554097,0.0318448722691094
622,CCCC1CC(CC)C(CC)CCC1C,8.2901,9.283821,0.11986841002605884
623,C=CC1(OC)CCC(C)C1CCCC,8.2901,7.4976516,0.09558973028119697
624,CCCCCCCC1CC(C)CCC1CCC,8.2901,9.6187,0.16026345007488685
625,CC(C)CCCOCOCOCCCC=O,8.2901,7.505032,0.09469945325985006
626,C.CCCC1CCC(C)(C)CCCC1C(=O)CC,8.2901,6.807936,0.17878720503264892
627,COCC1CCCC2COC(C)OC12,8.2901,8.950696,0.0796849243695628
628,CCNCC1CC(C)N=CCC1C,8.2901,6.0798717,0.2666105771329058
629,CCC1CC1CC1(CCO)COO1,8.2901,8.5097475,0.02649515749966678
630,CC(C)CCCC1CCCCCC1C,8.2901,9.413825,0.1355502388505825
631,C=C(C)CC(C)OCC=CCCCC,8.2901,6.693964,0.19253519203428174
632,COC1OCCCCCC=CCCN1C,8.2901,7.452739,0.10100737483240795
633,CCC(C)(O)C1CCC(C(=O)OC)CC1,8.2901,7.9559145,0.04031139583654146
634,CCC1(C)CC(C)C1CCO,8.2901,8.454939,0.019883823904392466
635,CC1CCCC(C)(O)CSC(NCCCO)C1,8.2901,7.182459,0.13361010391147563
636,COC1CCCC(C)C(CCNCCO)C1,8.2901,7.9279175,0.04368855858569265
637,CCCCC(COCC(CCC)CCC)OO,8.2901,8.098253,0.023141668963936546
638,C#CCCCCCCCCCOCOCCCO,8.2901,8.242746,0.005712071850832514
639,CCC(C)CCC1CCCNCCCC1C,8.2901,8.030366,0.03133063003960257
640,CCC1CCC(C)C1CCCC(C)C,8.2901,9.382696,0.13179529218385758
641,CCC1CCCC2CC(C)CCC2C1,8.2901,9.432324,0.1377817408095032
642,CCC(CCC(C)C)C1CCCCC1,8.2901,9.7212105,0.17262885607366948
643,CCCCC1COC(OC(C)CCO)C1,8.2901,8.404907,0.013848714317378476
644,COC1(O)CC(C)(C)C2CCC(CC2)C1C,8.2901,7.8745766,0.05012284910875442
645,CCCCC(C)OC1CCCC(CC)C1,8.2901,8.710186,0.050673213186652896
646,CCCCCCCC=CC(C)CCC(C)CCCC,8.2901,7.709956,0.06998031759225856
647,CCC1CC(C)C(O)OC2(C)C1CCCN2C,8.2901,7.774653,0.06217621525479076
648,CCCCSC(C=O)(CCC)CCOS,8.2901,5.9665713,0.2802775200511249
649,CCCCOCCCOC1CC(=O)O1,8.2901,8.080684,0.025261009132469175
650,CC(CCO)CC(C)N(C)C,8.2901,7.3495216,0.1134580237918855
651,C=C(CCCO)C(CCC)CCCCC,8.2901,6.994911,0.1562331945516151
652,CCC(CC)CC(CC)C(C)C(C)C,8.2901,9.537078,0.15041771555802194
