SMILES,des_gap,pred_gap,Err_pred_des,AE
CCC(O)C(N)C(O)CC1CC(C)CC(C)C1,9.5689,8.318041,0.130721310936647,1.2508590000000002
C#CCCC(CCCCC)CCCCCCC,9.1631,8.671806,0.053616534202484,0.4912939999999999
CNCCC(O)CC1CC1(CN)CNC,9.2669,7.593234,0.180606884481885,1.6736659999999999
C=CCCC(CC)OC(CO)OC,9.2781,7.9155746,0.146853930155025,1.3625254
CCC1CCC2CCOCC(C)C12,7.9923,8.939016,0.118453554316415,0.9467160000000003
CCCC(CCC)CCCCCOO,9.8362,8.208338,0.165497063519095,1.6278620000000004
CCC1CCC2CC3CCCC(C(CC)C2)C(C1)C3,9.444,8.937402,0.0536423367698635,0.5065980000000003
CC1CCCCC(C)C(C)(O)C1,9.8586,8.846298,0.102682103161358,1.0123019999999983
CC(=O)NCCC1C=C(O)C2=C(O2)C1=O,3.4694,4.2473483,0.224231368122221,0.7779482999999998
CCCN(CC)CC(C)C(C)CCCCCN,7.2534,7.25459,0.0001640657463897,0.0011900000000002464
CCC1CCCCCC1C(COC)COO,9.2605,8.198045,0.114729790301117,1.062455
CC(O)=CC(C)CCCC(C)C,9.6506,7.205268,0.25338653491089,2.4453320000000005
CC=CC(C)(CO)CCCC,10.1204,8.027124,0.206837239149912,2.0932759999999995
C=C1CN(C)CC(=O)CN(C)N1,6.8479,5.696368,0.168158381771308,1.1515320000000004
COCCCC(O)OC(C)(C)C,10.1862,8.765135,0.139508863815616,1.4210649999999987
CCCOCCCCOCCCCCCOOCC,8.5509,8.125527,0.0497459469883904,0.42537300000000045
CCCC1CC1CCC1CCCCCCO1,6.8723,8.97826,0.306441808460516,2.1059600000000005
CC1CCCC(C(C)C)CCC1,10.1204,9.773867,0.0342410721471105,0.34653300000000087
CC1CC(CCO)CCCCCC1N,9.3621,8.259673,0.117754230504768,1.1024270000000005
CCCC(NCNCCC(C)C)NOC,7.6994,6.6398454,0.137615220504671,1.0595546000000002
CCCC(C)CC(C)CC(C)C(C)(CC)CCC,10.1204,9.477817,0.063493875565583,0.6425830000000001
CCCCNC(CCC)C1(C)CC1O,9.4485,7.7416897,0.180643522039812,1.706810299999999
CCCCOCC1CC1C=CCOC,6.4569,7.5502625,0.16933241201999,1.0933624999999996
CC(O)CC1CCCCC1CCCCO,8.6753,8.632947,0.0048820250505903,0.04235300000000031
Cc1c#c(OC(C)(C)O)ccc1,7.5303,5.7184873,0.240602995534596,1.8118127000000008
CCOC1CCCCC(C)OCCCCC(COO)C1,8.7262,8.4970045,0.0262652117792203,0.22919550000000122
CC(C)C(C)C(O)C1CC1O,8.7308,8.150195,0.0665007649052622,0.5806050000000003
CCCCCC1CCCCC(C)CCC1,9.7484,9.196356,0.0566292089263727,0.5520440000000004
CC1CCC2=CC23C=CC3C2C=C2CCCC1=O,6.9819,4.0193777,0.42431462661524,2.9625223000000007
C#CC1=CC(CCCCCCC)C1CCC,8.7543,6.3768234,0.271578147276999,2.3774766000000005
CCCCCC(CC(C)O)C(C)O,8.1085,8.737939,0.0776270433397559,0.6294390000000014
CCC(C)OC(CC(C)C)NOC,8.8933,7.690794,0.135214825645276,1.2025059999999996
CCCOCCCCCC(C)C1CCCO1,9.8094,8.975982,0.0849611890287573,0.833418
CCC(CO)CC(C)CCCCOC,8.5481,8.690824,0.0166965237880554,0.1427239999999994
CCC1=CC=CC=CSC=C=CC=C1,4.5639,3.530383,0.226454762364121,1.0335170000000002
CC1OC1N(C(C)C)C(C)C,9.4485,8.361875,0.115005071663936,1.0866249999999997
CCCC(CCC)OCCC(C)CC,10.5955,9.074103,0.143588942908998,1.5213970000000003
COCC(CN)CC1C=CCC(C)C(C)CC1,8.0578,6.8682218,0.147630648589424,1.1895782000000006
CCCCC1CCNCNCC(OC)CC1,8.9736,7.441135,0.170774836224371,1.5324649999999993
CCCCCOCCC1COCC1C,10.0143,8.457792,0.15542850902165,1.556508000000001
CCCC1CCC1(CC)C(C)(CC)C(C)CNCC,6.7077,8.570133,0.27765600865103,1.8624330000000002
CCCCCCCNC(C)CCC(C)CC,9.5886,7.6535616,0.201806145620627,1.9350383999999998
CCCCCC(CC)C(CC)(CO)OC,7.8315,8.833109,0.127894899058614,1.0016090000000002
CCCCCCCCC1C(C)CCCC1C,10.1204,9.89659,0.0221147155399865,0.2238100000000003
CCCCCCCCC=C(CCC)OO,8.5509,6.6173973,0.226116863914955,1.9335027
CCC1CCCCCC(CCCCCC(C)C)CC1,10.1801,9.851489,0.0322797352602001,0.32861099999999865
CCOC(=O)C(CCOCC(C)C)OC,8.7262,7.48001,0.142810154173202,1.2461900000000004
CCOC(=O)C=CC(C)C(=O)O,5.6595,5.3789883,0.049564755545329,0.2805117000000008
CCCCC1C=CC2=CC(OC)=C21,5.5104,4.9165173,0.107774887904611,0.5938827
CCCC1CCCC1CCC(C)OC,6.3221,9.1491165,0.447164156864536,2.8270165
CCSSCCC(O)OCC(C)CCO,6.8302,6.3386116,0.0719727675934521,0.4915883999999995
C#CCCNC1CCC(CCC)N1CC,8.7509,7.85709,0.102139208957034,0.8938099999999993
CCCCC1CCOCC=CC1(O)CC,9.1508,6.413177,0.299167612296497,2.737623
CCC1CCCCCC[SH](NCCSS)C1,5.1231,5.5129123,0.0760891400532846,0.3898123
CCCCC1CCC1CCC(C)C,10.4223,9.515126,0.0870416099774023,0.9071739999999995
CCCCCCCCC(CO)CCCC=O,9.8094,6.8804555,0.298585490047607,2.9289445
CCOCCOCOCCCNC1C(CC)C1CO,8.2988,7.7535443,0.0657029533671225,0.5452557000000002
CC(C)CCOCC1(C)OCC1C,9.5689,8.802699,0.0800719947903841,0.7662009999999988
C#CC1CCOCCC1ONCCNCCCCCC,8.7325,7.2912445,0.165045003511487,1.4412554999999996
CCC1(C)CCCCCC(N)(CC)O1,8.4653,8.421645,0.0051569153497517,0.04365499999999933
CCOC(O)C(OC)C(C)CC=O,8.0616,6.667222,0.172965413440229,1.3943780000000006
CCNC1NC1C1CCC=CCNCC1,3.8512,6.536631,0.697297233934961,2.685431
CCCCCC(CCC)OCCCC(C)O,7.2658,8.280005,0.139586205925994,1.0142049999999996
CCC1CC(N)CC(C)CCCO1,8.5081,7.661236,0.0995362290844993,0.846864000000001
CC=CNCC1CCC(C(C)C)CCS1,5.7382,5.9589868,0.038476658043601,0.22078679999999995
CCCCCCCCCC(CC)CCCCO,9.8877,9.448509,0.0444178912883084,0.439191000000001
CCCCCCCCC(CC)C(C)CO,10.367,9.157076,0.116709184724799,1.2099240000000009
CCCC1C2CCCC3C1(C)C23C,8.3631,8.894054,0.0634877512933957,0.5309540000000013
CCC(C)CCCCOCC(C)CC,8.0495,8.6757965,0.0778056411937465,0.6262965000000005
CC(C)CCC1=C2CCCC(C2)C1N,8.0913,5.6591115,0.300593044407403,2.4321885000000005
CCCC(O)CCC(C)CCCO,10.1396,8.177025,0.193555481349502,1.9625749999999993
CC1CCCCC(CCCCCCO)C1,8.2904,8.814185,0.063179719014413,0.5237850000000002
CCC1(C)CCOCCN(C)CC1CO,8.0913,7.6759644,0.0513311389432168,0.4153356000000006
C=CCCCC(C)CCCCCC(C)CC,8.0578,7.74117,0.0392948534954461,0.31662999999999997
CCC(C)C1CC(C)CCC1C,9.2605,9.31155,0.0055126764624868,0.05105000000000004
C1=CC=C(C2CCCC2)CCCC=C1,5.4051,5.040213,0.0675078892041324,0.3648870000000004
CCCCC(C)CCC(C)OC,10.4223,8.87094,0.148850041887582,1.5513600000000007
CCC(CC)CCOC(CCOC)OC,9.1141,8.753026,0.0396170758927424,0.36107400000000034
CC1CC=C(CC=O)CC1CC=N,4.0282,4.612246,0.144989334325391,0.5840459999999998
CCCCC(CCCCOCC)C(C)CCC,9.6398,9.006597,0.0656863663928108,0.633203
CCCCC1CCCC(C)C1CCCCCO,10.4078,9.170257,0.118905377247347,1.2375430000000005
COCC(C)NCCC(C)COO,9.0439,7.8976936,0.126738062778978,1.1462064000000005
CCCC1CC1(C)C(CO)CC(C)CCO,6.9089,8.784374,0.271457719327324,1.8754739999999996
COC1(C)CNCCCCC(C)C1,8.7115,8.1289215,0.0668746474442905,0.5825784999999986
CC1OC(CCCCCCNO)ONCC1Cl,8.272,7.8161707,0.0551050903718753,0.45582930000000044
CCCCCCCCCCC(C)CCCCCOC,7.7768,8.995882,0.15675882551972,1.2190820000000002
CC(C)c1c(CS)cccc1SN,3.9952,4.6482997,0.163471088821906,0.6530996999999998
O=C1C=CC=CC=CC2=CC=CC2=S2C=CC=CC2=C1,1.3181,1.9205086,0.457028012383862,0.6024086
CCC(C(C)C)C(OC)OCOC,9.5498,8.9687605,0.0608431076653458,0.5810394999999993
CCC(O)CCOCC=CCNOCC#N,7.0045,6.371376,0.0903881736601248,0.6331240000000005
CCCCCC#CCOC#CCCCCCC,8.8376,7.2019515,0.185078357953102,1.6356485000000003
N#CCSc1cccccccccnccc1,4.661,3.9856112,0.144902123936357,0.6753887999999995
CCCC(F)C1NCC(CC)C(C)CC(C)C1C,7.0605,8.254068,0.169048704005919,1.193568
CC(C)CC1CCCC2CCC2C1,8.6248,9.624526,0.115912951473048,0.999725999999999
CCCCC1CCC(C)CCCCOC1,10.1801,8.893273,0.126406090944425,1.2868269999999988
C=C(C(C)C)C(C)CC(CC)CC,9.0348,7.752592,0.141918793244788,1.2822080000000007
CCCCCCC(CCCCCO)C(C)CC,9.7677,8.808803,0.0981702340699148,0.9588970000000003
CCC(=O)C1OC1(C)CNO,6.0324,5.7919407,0.039861300794557,0.24045930000000038
CC1CCCCCCC(C)(C)CC1.CCCC,7.9906,9.73838,0.218729561250583,1.7477799999999997
OOC1CCCCCCCC12NCCCNON2,9.7336,7.2601852,0.254110992674938,2.4734147999999996
CCCC1C(C)CCCCCCC(CC)C1O,10.4978,8.68926,0.172278045960699,1.808539999999999
CCC(C)CC(CC)C(C)CCO,10.6942,8.575223,0.198142640959102,2.118977000000001
CCCCCCCCCCCCCCCCCCCC,9.7336,9.9402075,0.0212262144925082,0.2066075000000005
CCCCOC(C)CC(C)CC,9.8631,9.127298,0.0746014584560088,0.7358019999999996
CCCCOCC1CCC(CC)C1,9.1261,9.141022,0.0016350608162989,0.014922000000000324
OCCCCCC1C2COCC1(OO)C2,9.2917,8.362456,0.100007929472937,0.9292440000000006
CCC(C)CCC(CC)(CC)C1CC(C)C1,10.641,9.198316,0.135577894894995,1.4426839999999999
COC1(C=O)CC2CCCC1CC2(C)O,5.5819,6.633213,0.188343224209121,1.0513129999999995
CCC1=CCCCC(=NO)N1,8.7509,6.490741,0.258277345637362,2.260159
CC(CCCCO)C1CCCCCCO1,9.2669,8.744162,0.0564091976998822,0.5227380000000004
CCCC(C)(CC)NN(O)CO,8.5824,8.142796,0.0512216206720567,0.4396039999999992
CCCCCCC1CCC(C)CCC1CC,7.1034,9.521616,0.340430777100496,2.418216
CCCCC1(C=O)OCCC1C,9.5886,7.429266,0.225198050189585,2.1593339999999994
C=CC(C)C(CCC)OCCCO,4.8583,7.3548126,0.51386547188735,2.4965126
CCCCCCC(CC(C)N)C(C)CC,9.7537,8.171788,0.162185815061238,1.5819120000000009
COC(CO)CCCCC(O)CC(C)C,8.2089,8.606723,0.0484623800662786,0.3978230000000007
CCCCCC(OCC)C(C)(C)C,9.7537,8.337554,0.145190647860165,1.4161459999999995
CCCCC(C)ON(C)C(CCCC)OC,9.0439,8.350118,0.0767127363846743,0.6937820000000006
CCC(C)NCC1(C)CCC1CCCC#N,3.9851,7.076362,0.775705034510081,3.0912619999999995
CCC1=CCC2C=CCCCCC2CC1,7.1949,6.3575726,0.116377912751811,0.8373273999999995
CCCCCC1CCC(C2CCCC(C)C(C)C2)C1,9.8374,9.495445,0.0347606835683368,0.34195500000000045
CCCCOC1CCCCCC(C)CC1,10.5162,9.25304,0.120115601289372,1.2631599999999992
CC(CCOCC(C)(CO)CCCO)OO,9.9229,8.067684,0.186963067895073,1.8552160000000004
C=C(C)C=C=C1CN(CCSC)C1C,4.661,4.842265,0.0388897509309925,0.18126500000000068
CCCCC(C)CCC(O)CCCOC,9.0348,8.835255,0.0220863030515947,0.19954500000000053
CCC1CCCC(CC2CC(OC)C2)C1CC,8.4415,9.374161,0.110485194171837,0.9326610000000013
CCCC(C)CCC(CCC)(CCC)COC,10.4097,9.218219,0.114458744881624,1.1914810000000013
CC1COCC1CCCC1CCCC1,7.8701,9.338789,0.186616305536912,1.4686890000000004
COC1CCC=CC(C=C(NO)C(C)N)=CCC1,4.6343,3.8516667,0.168878430632659,0.7826332999999996
C=C=C1C=CC=C(CSCC)N=NC=NC=C1,3.4055,2.5797613,0.242472099043202,0.8257387
OCCOCCCCCCC1CCC1,7.8849,8.821926,0.118838047019412,0.9370259999999995
C=C(N)OC1OC(OC)CCC1CC,9.1594,8.246752,0.0996406112541956,0.912647999999999
CC1CCCC1CC(N)CCC1NCC1C,6.8553,7.474092,0.0902647596288054,0.618792
CCCCCC(C)CCCC(C)CCOCC,8.5836,9.117389,0.0621870456778929,0.5337889999999987
CCCC(CCC1CC1)C1CC1C1CC1,10.4087,9.05501,0.130053720261037,1.3536900000000003
COC1OC2C(C)COC(C)CCCOCC12,8.6969,8.512857,0.0211618580029908,0.18404299999999907
CCCC(CCC)C(CC)C(C)COC,9.4283,8.587786,0.0891480202342739,0.8405140000000006
CNNC(=O)C=CC=CC(C)NC,5.1489,3.758047,0.270126220380696,1.3908530000000003
CCCC1CCCOCCC(S)CNC1,9.0735,6.5997334,0.272636429970669,2.4737665999999994
C=C(O)CCSC1[SH]=CCC(CC)=CC1SC,3.318,3.4965565,0.0538145028517288,0.1785565
CCC(C(C)C)C1CC1COC,9.1594,8.828102,0.0361702609541666,0.3312980000000003
CC#CC(C)C(CC(C)CCl)C(C)CC,10.5547,8.4153595,0.202690792057537,2.139340500000001
CC1=CCCCCC=C(SCN(N)OO)S1,5.9262,4.8039856,0.189364922597427,1.1222143999999998
CN(CCO)C(O)C(C)(O)CO,6.8591,8.04509,0.172907483733972,1.1859900000000003
CCCCC1C(C)C1CCCCC(C)C,9.9745,9.748009,0.0227070301240821,0.2264910000000011
CCCCCCC(CCCC)C(C)OC,9.2456,8.773853,0.0510239138615175,0.4717469999999988
CCC(C)CCC(O)C(C)CC,9.9664,8.737442,0.1233101203442,1.2289580000000004
CCC1(C)CC(COC)CCCCC(C)(C)C(C)C1,7.245,8.571539,0.183097160134009,1.3265389999999995
CCCN(C#CC(C)C)CC(C)C,6.4328,6.9892645,0.0865042420439334,0.5564644999999997
CC1CCCCC(C)OC(C)(C)O1,9.2917,8.593608,0.0751307185416172,0.6980920000000008
CN(C)CC(C=O)CSCCP=O,3.8216,5.119889,0.339723880704736,1.2982889999999996
CCCNC1NC(=S)OC1CC,6.4095,5.988453,0.0656910973746856,0.4210470000000006
CCCCCCCCCC(CC)COC(C)C,9.2456,9.203111,0.0045956244175332,0.04248899999999978
CCCCCCC(CCO)CC1CCC1,10.5824,8.740086,0.174092304032484,1.842314
CCCC(CO)CCOCCC(CC)CC,9.9457,8.922487,0.102879912031216,1.0232130000000002
OCCCN1C=CC=CC=CNN=CC1,6.2531,3.1782365,0.491734262281494,3.0748634999999997
CCC1CCCCC(C)CCC1C,10.1396,9.689471,0.0443931471841086,0.45012900000000045
CCCCCCC1CCC(CCCCC)C1,9.9745,9.617,0.0358414330382809,0.35749999999999993
CCCC(COCCCC(O)CO)OC,8.4148,8.80978,0.0469387413663557,0.39498000000000033
CCCC1CC2(CCCCCCCCCC(CC)C2)CN1,7.6893,8.263509,0.074676342019676,0.5742090000000006
C=C=NCC(=O)NCCC(NOC)=[N+](C)[O-],6.1983,4.123355,0.334760351740929,2.0749449999999996
CCCC(C)CC(C)CCC(O)CC,9.4969,8.8704,0.0659688499645176,0.6265000000000001
CC1C=CN=CC(=O)C=CC=CNO1,3.0627,2.968,0.0309204508603041,0.0947
CC(O)(CCCCCCCO)COO,8.3254,8.0430765,0.0339111015449403,0.2823235000000004
C=CCCCCCCC1CC(=C)C1,6.0098,6.451852,0.073555167357915,0.44205199999999945
CCCC1CCCC(OC)C(CCNNO)CC1,8.203,6.9811177,0.148955537562804,1.221882299999999
CCOC(CC)C(CN)(COC)CC(C)CC,10.2752,8.412952,0.181237112358328,1.8622479999999992
C=CCCC[SH]1CCCCCC1CC,5.1936,5.383629,0.0365890413614533,0.190029
CCOCCOCCC(COOCOC)OC,8.7463,8.778719,0.00370659002827,0.032419000000000864
CCCCNCC1(CCOC)CC(C)C1,8.3631,7.841213,0.0624035075129605,0.5218869999999995
COCC1CCCCCCN1CC(O)O,8.7283,8.010677,0.0822179189937922,0.7176230000000015
CC1CCC(C)CC(N)CC(CN)CC1,9.0675,7.9694395,0.121098482875019,1.0980605000000008
C=C1C=CC=C(C(=C)CC(=CNO)CNO)N1,3.5751,4.0262733,0.126198777818756,0.4511732999999998
CCC1OC(CCC(O)COO)CCC1C,8.5481,8.369445,0.020899983960537,0.17865499999999912
CC(C)OC(C)CC1CCCC(C(C)C)C1,9.8877,9.260845,0.0633974347597347,0.6268550000000008
CC(O)(CO)C(C)(O)OCCO,9.1746,8.350842,0.0897867508238928,0.8237579999999998
C=CCCCC(=O)CN(C)C1(C)C(=O)C1CCCC,8.6236,4.789413,0.444615592639816,3.834187
C=CCOCCCOCOC1CCC(C)N1C,8.6281,7.536328,0.126536799654883,1.0917719999999997
CC(C)CCCCCCCC(C)OO,8.5824,8.499701,0.0096359356048834,0.08269899999999986
CC=C1C=C=CC=CC=C1C(=O)O,3.7981,3.657597,0.0369929530628672,0.14050299999999982
CC1=CCCC(C)CC(C)CCC1,7.3048,6.837242,0.064006937018831,0.46755800000000036
CCCCC1CCCCCCCCC(C)(C)CC1C,9.2794,9.81139,0.0573302070280085,0.5319899999999986
C=CCCC=S(CCC)CC(=C)C(C)C,9.1631,4.951079,0.459672066030694,4.212021
COCCCC=NNC1C(C)CCCCC1N,7.8849,6.375429,0.191438172526933,1.5094710000000005
CCCCCCCCCCC(C)CCCCO,9.4969,9.049661,0.0470931901274919,0.4472389999999997
CC(CCCC1CCCC(C)O1)OO,9.0439,8.395813,0.0716601257995722,0.6480870000000003
COCCOCCCCC(CC(CO)OO)OCO,10.2149,8.928303,0.125952993676631,1.2865970000000004
CCC(CO)CCC(C)C(C)OC,8.0495,8.698501,0.0806262045145346,0.6490010000000002
CCCCCCCN(C)CCOC(C)OC,8.0516,7.946832,0.0130120497760454,0.10476800000000086
CCCC(C)(C)C1CC(CC)C1C,8.7262,9.371406,0.0739388968281113,0.645206
CCC1CCC(C)CCC(OO)C(C)C1,8.2182,7.9861135,0.0282405455843361,0.23208649999999942
CCC1C2N=C(C)N=CC=C2OC(CCCO)C1C,7.3152,4.846401,0.337488897829231,2.4687989999999997
CCC1CCCC1COCCCCC(C)C,9.6644,8.82402,0.0869562118970462,0.8403799999999997
CCOC(CN)CCCCC(C)C(C)N,8.8933,8.135116,0.085253435341873,0.758184
NC1CCCCCNCC1C=O,7.942,6.6188455,0.166602182976697,1.3231545000000002
CCCCC(CC(C)C(C)N)SCSN,8.2244,7.166034,0.128686077811248,1.0583659999999995
CCCCCC1CC1OC(O)CCCCCOCOC,10.3278,8.820791,0.145917693554597,1.507009
CCCCCOCC(CCC)CCOC(CCC)CCC,10.5547,8.9563875,0.151431350977628,1.5983125000000005
CCC(=CCCO)c1cccc(C)c1CC,4.3826,5.6717243,0.294146013658104,1.2891243000000001
C=CC(CC)OCC1CCC(C)C1,6.9779,7.8524966,0.125338085096221,0.8745966000000003
CC(O)C=C(CCC(C)CO)CP(C)C,6.5244,6.9550676,0.0660087723901845,0.4306675999999996
C=C1CCCCCC(C)CC(C)C1,8.3254,7.2883854,0.124560334490192,1.0370146
CCCC(C(C)O)C(C)(C)CC,10.4157,8.609581,0.173403516455702,1.806118999999999
CCCC(OC)OC(C)C1CCCC1,10.1396,9.004092,0.111987433775327,1.1355079999999997
O=c1ccsccnc2scc-2cc1,1.4579,2.8253121,0.937932737227354,1.3674121000000001
C=C1CC(CC)=CC(NCO)C1C,6.4751,5.351907,0.173463455942268,1.1231930000000006
COC(CC(CO)SO)OCS,7.2303,7.1746163,0.0077014319153409,0.05568369999999945
CC1CCCC1CCCCC1CCCC1,9.9585,9.500523,0.0459885913013617,0.4579770000000014
CC1OCCC2CC(C)C3(C)CC1C3C2,9.7799,9.011932,0.0785251001496053,0.7679679999999998
CCOCC(OCC)C(CC)CCOC,8.7283,9.127629,0.0457510947252422,0.3993289999999998
COCC(C)OCCCOCN(C)CCCO,7.2658,8.07885,0.111900932103893,0.8130499999999996
C=C(CC)CCCNC(C)C(C)C(C)CO,8.7896,6.9706964,0.206938148575614,1.8189036000000005
CCOC(CCCCCCCC(C)C)C1CCC(O)C1,8.7543,8.886283,0.0150763534305886,0.13198299999999996
CCCCCC1CCCC1(CC)CC,8.8021,9.398696,0.0677788193430825,0.5965959999999999
C1=CC=NC(Nc2ccccc2)=CC=C1,3.6871,3.1604621,0.14283254019772,0.5266378999999999
CC1=CC=CC=CC(C)COCCCCCC1,9.4969,4.6885295,0.50630948083853,4.8083705000000005
CCC(O)CCCC1CCCCOCC1,8.2995,8.351986,0.0063239871554291,0.05248600000000003
C1=CCC=CCCCC=CCCCC=C1,4.1681,4.9991984,0.199395032925568,0.8310984000000001
CCCCCC(C)CCC(N)CCCN,8.305,7.3317595,0.117187302490087,0.9732404999999993
CN1CCCCCCCCCCCOC1,8.9736,7.7052765,0.141339430188797,1.2683234999999993
CCCNC(CCCOCC)CC1C(C)CCC1O,9.3562,8.273449,0.115725514194673,1.082751
CCCCC(CCC)CCCOO,9.8694,8.5735235,0.131302457958605,1.2958765000000003
CC=CCCC=C1CCCCCCCCC1,7.3339,6.0572643,0.174073231431717,1.2766357
CCCCNCCOCCCC(C)COCC,8.8376,8.031061,0.0912622009951399,0.8065390000000008
CCC1(CCNCOC)CCC(C)CC1,9.0348,8.004981,0.113983592226215,1.0298189999999998
