SMILES,pred_gap
C=C=C(CCCCCC)NCCCC=C,5.3112535
CCCCCC#CC1C=C1CCC,5.3126235
CN=CCNC1(C)C=CCC(C)NCCN1,5.3130603
S=CCC1CSCCCC1CS,5.3133187
C=C(C#CC=CC(CCC)CC(C)C)CC,5.3148236
CCCC(N)=NOCCSCNNO,5.3158345
C=C1SCC#CCCCC1CCCC,5.3160095
CC(N)=CC(C)=CO,5.3218365
CCCC(SNCC)[SH](CN)COS,5.3223505
CCCNNCCCC=C=COCCC#N,5.324525
CCC(C(C)C)C1CC=C[N+]1(C)[O-],5.3258147
CC(=C=N)NC(O)C(O)=CO,5.3259354
CCC(CC)COCCC=CC=O,5.3305206
CNSC1CCCC(C)CCOCC1,5.3305383
CC1CCC(=O)CC1=O,5.3311157
CC[SH](N=O)C(CC#N)CCO,5.331436
OCCCCCCC=NNNCC=C=NOO,5.3321258
C=C(C)ONCN1C(=NCC(C)CC)NNCC1N,5.3325653
CCC=CS(O)(CSCN)N=N,5.3336663
C=CCNCC=NC=C(CC)NC,5.3336897
CCCC1=CCC1C1CCC1N=COO,5.3340116
C=C1CCCC=CCCC1N1CN1,5.3352385
CCN1CN=CC(S)NC1,5.3369417
C=CC1(C=C)NNNCS1,5.3402734
CCCCCCC1=C(CS)C(OC)=C1,5.3409276
N=C1CCC2=C(N)C(C1)CC(N=O)C2,5.3438077
C=CC1C=CCCCCCC=CC1=N,5.343863
N=CCCCCONCCC1CCCC1=CNN,5.345226
C=C=CC(=O)C1OC(CO)C1C,5.3469353
CC=CC1=CCC(CCC)C1C,5.3476412
CC1CCCN(CCCC=O)C1,5.3481856
O=C([CH]CCOOCCS)NNNNO,5.3508744
CC1CCN1NCCC1=CC=CCCCC1,5.3527374
CCCC=COCC(C)CC=O,5.352835
O=C1CCCC=CN1,5.353
CC1(SSSCSCO)CC1,5.35646
C=CC1CCN1[C]C,5.35661
COC1C=C2C(C)NNC1(C)CC2C1C2OC21,5.3576035
C=C1CC=CNCC(O)N=C=NN1C,5.3592796
CC1CCC=C1OSC#N,5.363926
CC=CCSC1CCC(=O)C1,5.3643236
O=C(O)OCCC1=C(CNCCOS)S1,5.3650293
CC=CC1CC=C1C1C=CC=C1,5.369145
CC(C)c1c(CS)cccc1SN,5.3699616
CCC(CC)N(CCCC=N)C(N)=O,5.3699894
CC(CCCCCCCNCC=O)C(N)S,5.3708167
O=C(O)C1C(=O)CCC=C1CO,5.3710504
OCCC=CC1C=C1,5.3718424
C=NCC#CSC(CC)CCCCNC,5.373238
CC=C1CSC=NC(C)C1C,5.3732476
C=C1CC[SH](C)P1OC,5.375351
CSC#CCCCCCCCC1C=C1,5.377365
CC1=CCCCCCCCC1CCS,5.3783803
CCN=CCCCC=CC(C)(N)O,5.379563
C=CC1NNC(N)=CCC1O.S,5.380086
C=CCC=CCC1CCNC1=O,5.380888
CCSPS(O)(O)PN=O,5.380946
CC(=S)O[SH](CCN)CNCC=O,5.3850503
CCCC12C=CC1=CCC(C)C2,5.392282
CC1=C=C2C=CCCCCCCC(C1)C2C,5.39234
CNNCC=C(N)C(C)NNCSC,5.396741
C1=CCCC2C=CC(=C1)CC2,5.3986025
CCCOCP(C)[SH](C)CC(C)=O,5.3986177
CC1CC=CC(CC=O)C(ON)C(O)C1,5.399294
CCCC1CCC=CC=CNCC(C)N1,5.399683
CC=CP1C=C(C)CCCNNCC1,5.4013467
C=CC1CCC=CC2C(C)SCCCC12,5.4013968
C1=NCN2COCCCCCC(C2)NN1,5.4023534
C#CC(CC=NOOC)OCCSCC,5.4050603
CC(=O)C#CCC(C)CCCN,5.4051743
CC(=O)OCC1C=CC1C=CNCCCN,5.407219
N=c1cc1CCC1=NCC2CN2NC2CC2NC1,5.409666
C#CC1=CC(C)CN1CC=N,5.4137673
CCC(C)C=CC=CCCC(C)O,5.4147515
OC1CC=CNCSCC1,5.4159417
CC1=CC=CCC(C)(O)C1,5.418598
CCCC1C=C1N=CNNN(C)CNN,5.420716
COC1(C=O)CC2CCCC1CC2(C)O,5.4216796
C=CCCCCSCCCC(N)SC=S,5.421923
C=C(CCC)CC(C)=O,5.4219937
CC(=C=CO)CCCCCCC=O,5.4224962
CCOON(CC)CCC(C)ONCc1cc(C)ccn1,5.4224962
CC(=C=CN)COCSCO,5.42254
CCOC1CCC[SH]1CSC=O,5.4244366
C=C1CCC2C=C(CCC)NN2C1,5.42515
CCCCC=NCC(=N)CC(C)C1CC1C,5.4272013
CCCC(=N)NNNCNOCCCCCNNC,5.428463
CC1=CCCCC1(O)C=O,5.428569
CC=C1C=C=CC2CCCC12,5.4294944
CCCC1CCCCCCC=CC=CNOC1,5.433254
CC(C)=NCCC(CO)N=CC=CCCO,5.4341173
CCCCSC(=O)CCCCCCSC,5.4357505
CCC1C=CC=CC(CO)C(C)(CC2CC2)CCC1,5.437744
NC1CCCCCCCC2CC2SCC1,5.4406543
CCC1(CCCNC)CN(C)SN=N1,5.4408402
CC(CCC=O)CCC=CC(=O)O,5.4412355
C=CC1=C(CC2C(=O)C2CO)C(O)CC1O,5.4421554
CNC(C)CSC(N)C=S,5.4425073
CC(=O)C1COCCC1C=N,5.4430933
NCCC1SCNC[SH]1CON,5.443685
CCCC1=CCCC(C)(C=O)C1,5.445155
CCC(CC)CCCCCC(C)=S,5.44596
CSC(=S)OCC1CCCCCC1,5.446295
C=C(C)CC=C1SC2=CC=C(CC1C)C2CCC,5.4472664
C=CC1=C=C1C,5.447357
CCCCC(CCC)OC(C)C=C1C=C1,5.449549
CCCCC(=O)SCC1=C(C)C1,5.4508924
CSC1=CCCCC1C1CCCN1,5.4517617
C=CSCCCC(C)CCN(N)C(=CCC)CCN,5.4519534
CC[PH](=O)CCC(C)SC,5.4550447
CCCCCCCC=C1N=C1OCC,5.4555964
CCCNC1NC(=S)OC1CC,5.4565212
C=CCCC(N)=CC1OC(O)CN=C1CCNC,5.4571223
CCCC=CC=CCCCCCCCCCC,5.4573665
CCC1SCCCN(CC)CSS1,5.4584146
Cn1ncc(=O)oc(O)nn1CCN,5.462278
CS1(C)C=CCCCC1CN=N,5.463504
CC(C)CCCC1=CC(=N)N1,5.464076
CC[SH](CO)C(CSC)C(C)O,5.4652505
CCC(C)C=C1NC(=O)C1C,5.4674516
C=C(CSC)C(CC)COCO,5.4719453
CCC1CC(CCC(C)C)=CC=C1C,5.472413
C.N=CC1ONC(N)C1CC=O,5.473046
CC=CCC1CC1=O,5.4752235
CC(O)=C(CC=O)C(NO)OO,5.4763918
C=CCCC1COC(=C)CN=C1C(O)CCC(=O)O,5.4777627
CC1CCC(C)(C=N)C1CSO,5.4780874
N=CC#CCC(S)Cc1ccccc1,5.479386
CCCCCC1CC(C)C1=CCC=N,5.4805484
CC1=C(CC(C)CN)C(C(C)C)CCS1,5.4809837
CC(C)CCC(CCO)=NC(=N)CN,5.481288
C=C(C)NCSC1=NCC(=N)C(CC)C1,5.48345
C=C1CCCC=N1,5.484828
C1=CC2CCCCCCCCC2=C1,5.4855742
CCSC1(C=N)CN1C=N,5.486251
C=C1C=CC(=CC)C(CC)(OC)C1,5.486426
CC(=O)CC(C)SSC1SC[SH]1C,5.4879704
C=CSC(C)C=NCCCCC,5.4882417
CC(C)CC(CCO)=C(C=O)CO,5.4908876
C=CC(C=C)(CC)C(CNN=CN)OC,5.4921784
O=CC=NCC1CCCC(CO)C12OC2C(=O)O,5.492393
CC(=O)NOC1=NC(=N)NN(C)CC1,5.494641
CC=CCC=CCSCS,5.495508
CC1CC=CC(C)(C=O)C1,5.495972
CCC(C)CCC=C(O)C(C)=N,5.4973512
CN=CC(CNCCC=O)OOC,5.4973512
C=C(O)C1=NC(CCC)CC1ON,5.4982905
COCC1CCCC=C(C)C1(C=O)C1CC1,5.4997067
COCCC(=O)C(C)CC(C)=O,5.502193
C=C(O)C1=CC1CN(C)C(C)O,5.502533
C=CCC1=C(SN)C1,5.5053554
COCC=CCC1OCCC(=O)CC1=O,5.50587
CSCCSCCC[SH](O)C(C)CO,5.5059557
CCC1(OC)OC=CC=C1O,5.507594
CC(CCSC(C)S)CC(C)N=O,5.50866
CCCCCNCCC(CCO)C(C)C=O,5.5090558
CCC=CCC=CCCCNC=CCCCC,5.5104666
CCN1CCCCCCC2=CC2NC1,5.5148077
CC=CCNSCC(CO)POC,5.515827
C=CNC=CCOCCOO,5.5160494
CCC1CN=COCC=C(C)ONN1,5.517763
CCOCC(O)=C1NCC1C(C)NN,5.526768
CC1CC(C)C2=C=C1CCCCC2C,5.5289645
C=C1CCNCCNC1=CCC,5.529927
O=C(S)CSC1SC1C1CCC1,5.5316484
CCC=CC1CCCCC(C)C1=O,5.5317254
CC(C)CC1=CCCC1=CCO,5.5333214
C=CCSC=CCCC(C)=CCCC,5.533434
C=CC1(CC2=CC2CC)CC1,5.5339494
CCC1=CCCCC(=NO)N1,5.5389978
C=CC1(OO)C(O)=NC1OCC,5.541197
N=C=CC(C=O)COCN=C=O,5.5413294
COC(=O)C=COCCC=O,5.5414476
CCC=CN1CC=CC(C)(CCC)CC1,5.544079
C1=CC=C(C2CCCC2)CCCC=C1,5.5444418
N#CN(COO)c1ccccc1,5.5444613
CCNN(CCO)[SH](C)CC=O,5.5483527
CCCCC(=O)CCSCCCCC(C)C,5.5509746
CCCC(CNC)C(CO)C1=CC=C1,5.5528564
CCCNC(=N)CC(=O)C(C)OCC,5.553953
CSC1=CC(O)CC(CCS)C1,5.5553393
CC1=CCOCCOCCCC1CC=O,5.555652
C=C(SCC(C)=O)C(CC)CCOC,5.5576935
C.CCON1CC1SSCS,5.560466
CCCCNP(CSS)C(=O)O,5.5605016
CCCCC1CSCOSCN=C(CN)C1,5.5629514
CCNC1CCCC=CC1CC=CN,5.5642405
COC(=PCSC)C1C[SH]1C,5.5647774
CCC(C)C=CC=CC1(C)C(COO)CC1OOO,5.5651298
C=C1CSCOCCCCS1,5.5680327
CCCCC(CC=O)C1=CCCC1,5.5712285
OCCN1C=NCC=CC(O)CC1,5.5748043
C=CCCCC1(C)C=CCCC1=C,5.57529
C=C1OC(CCc2ccno2)=NC1C,5.5760117
COC(SCNCN=CO)N(N=O)SN,5.5774975
CCC1CC=CCC1CC(C)=O,5.578722
CCCCCOC1=CCC(C)C(C)C=C1,5.585041
CC1NSCCNCC=C1CCC=O,5.5851355
[N][C]C=C(O)O[CH][O],5.5884016329586
C=C(C)C=C=CC=CCCCC(O)CC,5.591113
CCC(=O)CC=C(C)CC(O)CCCCN,5.5918046
CCCC1=CCC=CC(CCC)CC1,5.593364
CCN1C(N)CCCC1C1=CS1,5.5941277
CNCC(NO)P[N]COO,5.5952315
CCC1C(=O)C(C)=C1CCCCO,5.5956144
C=C(OCCC)OSCCCC=CC=O,5.5958757
C=C1C2CC=C(N)OC(OC)CC12,5.596432
C=NCC=CCC1COCC(C)NC1C,5.5973315
CC1CC=CCCCC1CCC=NN,5.605177
CCCC=CCC1CSC(C)C=CC1C,5.6095877
CCNCC=CC(C)(C)CSC,5.611263
CCCC(CC=S(CS)C(C)O)OCC,5.6140146
C=NCN=CSC(C)CCNCNN,5.6143972
SCC1CNC2CCC=CC12,5.616109
C=C1C(=NC)C(CS)CSCC1C,5.6176636
CC1CCC(N2NC2=O)CNC(CCN)C(=O)C1,5.6214744
C=C1CCC(O)=C(CC(C)CCC)NC1O,5.623085
COCSSCCCCCSCCCSC,5.6243086
CC1OOC=CN1CC1CC1,5.625838
CCC=CC1=CC(C=CCC)C1,5.629352
CONCCC(CO)C(S)CSS,5.6308494
O=C1C=CCC(CNOO)CC=CCO1,5.631818
O=CCOC1CCCC#CNC(CO)CC(=O)C1O,5.6328955
CCOC(=O)C=CC(C)C(=O)O,5.6350844
CCCCCSCNN=CCCCSCCS,5.635232
CC1OC2=CC(=O)C21.O,5.6368637
C1=C2COCCCCC(CCS1)C2,5.6370153
CCC1C2CNCC1C(NSC)CSC2,5.6372576
C=CCCC1CC=CC1NC=N,5.6389337
C=CC1=CC(OC)C(CCCC)C1,5.641407
C#CCCC(=CC)CC=CCNCC,5.6421394
CC1CCCCCOCC1OC=CCC=O,5.642789
COC=NC(CCNCCc1cccc(OC)c1)OO,5.64301
C[C][N]OCCCOCCN,5.643051
O=CC1C(=O)OC(CCO)C=C1CO,5.6459724
CCCCCC=C1CCC(CCC)CC1=N,5.6537247
C#CC1=CC(CCCCCCC)C1CCC,5.6554994
CCC1=C(O)C(CC)N(C)N=C1,5.656783
C[C]1CSCCCCCCCS1,5.656922
CCNCCCCC1C=C1C(C)C,5.6575055
CN(N)CC(CC=O)COO,5.660699
C#CCNCC#CC=NCCCC,5.6619983
C=C=C(CCO)CCOC=CCCCC,5.6632137
CC=NCN=CCC(C)CN,5.6637344
CN=C1C=C2CC2(O)N1OC,5.6650004
CC1C=CC(C=CCC(N)CN)C1,5.6656275
CC1=CCCCCC(C)C(=O)CC1,5.666576
CCCC=CCCCC(=O)CCCCC,5.6667166
Cc1ccccc1C1NCC1N,5.6682043
COCC(=O)COCCSC(C)CO,5.6688372
CNNCC1=CNC(=O)CN=CC1,5.6721036
CCCSCP=CCC(C)C,5.672564
CCc1cc(C)ccccccc1CC(CC)CC,5.673157
CC1=C(C)C2CCCC(C)(C=N1)CCC2,5.673517
CC(S)CC1(C)C=CC2SCC21,5.6737368
CN1CCCC=CCC1C1C=CC1,5.6806097
CC1CC2CC=CC(CCC=N1)CCNC(C)CCC2,5.6822557
SCC#CCCc1ccccc1,5.6823406
C=C(C)C1=C(N)C=CC(CC)CO1,5.68365
O=CCCC1COCC=CC1CC1CC1,5.683958
CCC1CCCCCSCCSCC1SC,5.684833
CCCCN=C1CSCCCCC1S,5.686795
CC(CCC=O)C1C=CC=CCCCCC1,5.6870313
CCCCC(N)SNCCN=C(C)CC,5.687132
C1=CCCCCCCCC2CC2C=C1,5.687207
CCCCCC=CCCC=CCC=N,5.6881037
CCCCCCC1NCN=CN1C=N,5.6882677
CCC(=O)CCC(CC)CC=NN,5.6885176
CCC(CC=C(O)CNSCC=O)CNC,5.6916094
CCOC(=O)COCC1=CC1S,5.6923184
CCNCCCC1CCCCN1n1ss1,5.693275
CCC1CCCC=CCC#S1,5.6971807
CCCC1N[N+]1([O-])CC,5.6975927
CCC1C2=C(C)CCNCCCN(N)N21,5.698001
COCC=CCCCC=C1CCOCN1,5.6990395
CCCCC1(C=O)OCCC1C,5.6990514
C=C1CCCCCC=C1CCOO,5.700995
CCN(CC)CCOCC=C=CO,5.7021875
CCCCCC=CCC(C)C(N)CSC,5.7026377
C=C1CCC2CC2NC(=C)C1,5.702699
C=CCSC=CCCCS,5.703145
CCCC=CCC=NCC,5.7031484
COC(=N)CCOC=CC=O,5.7054987
CCNNCC(CNNC(C)=O)C(C)(C)C,5.7057385
CCC1OCC1=C1C=CC1CO,5.7079763
CCCC1CC(=O)C1CCN,5.709263
CC=C(C)CC1C(=O)CCC1F,5.7115393
CCCCCC(CC)CC1=CCP(O)C(OC)CC1,5.71217
CC1CC(O)COC(=S=O)CS1,5.7134433
C=CC1NCC(=C)CN1CCCO,5.714763
CC1C(O)=CC(O)NCCCC2=NNCC21,5.7172384
C=CN=C1CCCCC(COCO)C1O,5.7173605
CC1=C(O)N2C(C=N)CC2CC1,5.7173986
CC(C)CCC1C=CCC1=O,5.7174516
CC(CCC(=O)CCN)C(=O)NCCO,5.717888
C=C(O)CC=NC1CC1CCNC(=CCCC)CC,5.719573
CSC1CC1CC=CO,5.7198534
CC1=CNC(CC(=O)C(C)C)C1,5.720433
CC1CC(NON)CC(C=O)NC1OCCNN,5.7221884
OCCC12C=CC1OCSC2,5.7230835
CCCN=C1CCC2(C)CC=NCCC12,5.72396
CCCC(O)C=CCCCC=O,5.724295
C=CC=C(O)C(O)COC(=C)C,5.72475
CC(=N)CC1CCCCCC=C1C,5.7260327
CCCCCCC1CCCC=C1SCC,5.730915
CC(C)OCCCc1cnconcs1,5.734749
CC1CC2CC2C=CC(=O)C1C,5.737907
CCCCC1C=CC(C(CS)CCC(C)C)C1,5.7400117
CNNc1nc(OCN)c(CC(N)CO)n1N,5.7433615
CC=C1C(CC)C=CC1CCC,5.7443805
CCC(C)CC1SPCC1CSC,5.744968
CSc1cc1=[SH]CCCCO,5.7450532
Cc1ccccc1CC1CC=CCC1,5.7473154
COC(C)CC=CCCC1CC(C)CCS1,5.7482853
C=CN(N)CC(O)(SC)C(N)OO,5.7518544
CCNCC1CC(=O)SC1C,5.7553816
CC(CO)C1CC=C(C#N)N1,5.7570977
CC1CC=C(CC=O)CC1CC=N,5.7573022
CSCSCP=NCC(C)O,5.7601976
C=CCSNC(C)C(C)C,5.760315
CCC(CN)=C1CCOC1,5.762138
OCC1CCCSC=N1,5.7628093
CN=C(C=O)NC,5.76555
C=C1CC=C1NCC(C)CC,5.7686176
CCC1CCNCC1CCCC=CCC#N,5.76909
NCCN1CCC(CCC(N)=O)C1=O,5.7719626
NCC(O)C1=CCC(O)CCC(CCO)C1,5.772102
C=C(N)C(CC=N)SC,5.775142
CC1=CCC(C)C2(C=C2)CC1C(C)C,5.77604
Cc1ccccc1NC1CCC(C)C1,5.7761807
C.CC(C)=C1CCC=CCCCC1,5.77794
CCCCC(C)OC(O)=S,5.779756
CC(C=CCC#N)N1CCC1CCO,5.780204
C=C=NC(CC)CS,5.7807264
C=C1C2CCNSCCSSC12CC,5.78155
CCC(=O)CCCC1CCCN1O,5.7862673
CC(=O)CCC(=O)C1CCCCC(N)CS1,5.7865524
CNC1=CC2NCN12,5.7890096
CC(C)=NCC#CC(C)C(C)CCF,5.7895956
C=C1CCC(=C)C(CC)CCC(C)C1,5.7897983
C=CCOC1SCN(NC)C1=O,5.790199
CCC=C1CC(C)CCC1(CN=COO)C(C)O,5.791326
C.CNCCCCCCCCCCCCC=NN,5.797038
C=NCC(CO)C(CC)CN,5.7989488
CC1=C=NC1(CS)C(O)C1CC1(C)C,5.7991233
CCCC(OCc1cc1=O)C(C)C,5.7993155
CC(C)CCCC(=O)CCNC(N)NNN,5.8011136
COC1C(=O)CC(O)CCC1C,5.8011264
CCCC[SH](CC)CSCCCSCC(C)C,5.802302
CCC1(CS)CCOCC(C)C1=O,5.804665
CC(CCC#N)CCSCSS,5.807075
CCC(O)CC=C1CC(C)CS1,5.8091288
CC1=CCCCC=CC(C)CC1,5.809138
O=CCCCC1CCC1CC=C1CCC1,5.810485
CC1C=[SH]OCCCCCC=CCC1,5.810566
CC1=C(C(CN=N)OCCO)C1NO,5.810852
CC1CCCC2CC2=C(CCCS)C1,5.811463
CC=C(CC)CP(C)S(O)=CC,5.8126636
C=C1CC=CC(C)C(=CC)C1,5.814679
CC(CCSC=O)CSSC(C)O,5.814931
CCCCCCCCSSC(C)OCCO,5.816914
CC(CCCCCCSS)C(=O)NOO,5.816914
C=C1CCCC=C1C1CCCCC1,5.8169165
CSC(C=CCCO)N(O)CO,5.8171862
CCC1CC=CCC(C)C1C=N,5.8179345
N=COC1CCSC(O)(F)C1=O,5.820315
C=P(C)(=N)(NOS)OCC,5.822909
CC=C(N)CC=C(C)C,5.8234773
C=CCCCCCCC=CC(C=O)OO,5.8234777
C=C1CSCCCCS1,5.8243365
C=CC(C)CCCCCCC=O,5.8243923
CCCCCCCC=CC=C1CC1CC,5.82472
CCOC1=CCCC1C=C1CC1,5.8268614
C.CCCC(O)=CCCCSCC,5.831522
O=CCCC1CSS(=O)N1,5.8315983
CC1C#SC1CC1CSCCSS1,5.833179
CC1SC(O)=NC(N)CCCCCC1=O,5.8350005
CCNNC(C)C(C)C(C=O)CC,5.8356247
COC1C(C)=CC1CN(C)C(C)CO,5.8358793
C=CCC(C)=NCC(C)CCCC,5.835938
C=NCCCCCC1CCC(C)=COC1,5.836843
C=C1C(CC)N=C(C)C1C,5.83922
CC1CCC(=O)C1CCCCCl,5.841357
C=C1C=CCCC1C,5.842642
CCC(=N)CCC(C)N1CC(CN)C1,5.8451514
C=CC[C]COOC(O)CCCCO,5.8465166
CC=CCCCCC=CC1CC1CC,5.847867
C#CCC=CCCC1CS1,5.8481493
CNNN1CNCCCCC1CCNSC,5.850293
C#CP(C)S(=CC(SC)N(C)C)OO,5.8528924
C=CCC=CC1C=CCCCCC1,5.853528
C=CCC1=CC1CCCNCC,5.856011
CCCC1C=C=NNCCCC1,5.8571014
C=NC(CO)CC(=O)O,5.8578467
N=C1CCC2=CCCCCC2C1,5.857941
C=CC1C(=COO)CC1COCO,5.858917
CC(N)C(C=O)C1COCC1C,5.8607382
CCCCCC=C1CNC(C)=CN1CC,5.861894
CC1CCCC(C)C1Oc1ccccc1,5.8620992
CN1NC12CC2CCC1=CCCC1,5.865535
CCNC(CS)C(=O)O,5.8655457
CCC1CCCCC(C)C(C)C1=O,5.86556
CCCCC1NC(CC)CC(OC)OP1,5.8675432
CCC1=C(NCC(C)NNOC)CCC(C)C1,5.867771
OCCCCCC=C=CCNO,5.8682866
C=NCC(O)C(=N)SC,5.8690047
CCCCC=NCC(C)C=C(N)O,5.8697653
CCC1CCNCCOCC=CC=NC1,5.8718777
CCCCCCCCC=C(CCC)OO,5.8718984
C=C(CP(C)P)OO,5.8722253
COCC(C)C=NC(C)=NC(N)CCC(C)O,5.8726063
C.CCCN=NNCC(CO)CCOC,5.8727274
CCCCC(O)CC(O)C1NC1=O,5.8760724
CCCSN=NC(OO)OC(C)C,5.8780613
C=S(S)OC(C)C(C)C,5.878154
C=C1C#CCN(C)CCCN1,5.8783097
CCC1SCC=CC1C1CCCNCC1,5.881546
CN1CC(N)OCC(NCN=O)C(N)C1,5.8835683
CC(C)CNCOCCCSCC=O,5.883894
CCSC(C)C1CCC=NCCC1C,5.8865972
CCC1CC[SH](OS)CNCC1C(C)CO,5.8867116
C=C(CCNN)N=C1CC(OC)C(N)NN1,5.8906802
COCC=NCC(CC(C)=O)C(N)CO,5.8914968
CN=C1CC(C)COCS1,5.8936667
CCC1CCONC2(CC)C=C1C(CC=O)COO2,5.895586
CCC1CNC(CN)C2(CC2N)N=C1N,5.8969408
C=C1C=C(OCCC)C2(CNCCN2)C1,5.8970785
CCC1(C=O)OCCC1CC#[SH],5.8989425
C=C(CO)OCCC(N=N)C(O)O,5.899243
CC(N=C(O)C=CCO)C(O)CO,5.9034977
CC(C)SP(C)NOO,5.9050465
CC[N+]([O-])(O)C(C)C=O,5.9052644
COC(O)NC[C]1C=CCC1,5.9085555
CCNC(CC(C)=O)[PH](=O)O,5.9102786
C=CCNC(SCCN)SCN=CN,5.9103904
CC1OCNCC(C)C(=C=O)C(CN)CO1,5.910806
CCCCCC1C=CC1C1CC1S,5.9124546
CC=C(CC)S(N)=O,5.9129014
NC(OCSO)SC(O)c1ccccn1,5.914072
COC1=CN(CC2CC(C)C2)C(C)C1,5.914906
CCC(O)=C=C1CC1CCCCCNNNC,5.915725
O=CCCCC=CO,5.915836
CC(C=O)CCOCSC=O,5.915975
CC(=O)CCC1=C(C)CCCCC(N)C1,5.9175224
C#CP(CC)SCCC,5.917764
CCCC(=O)COCC(C)C(C)=O,5.9225574
CCC(CSSC(C)CC)OCF,5.924969
CCC1CC=CC2C=CC2CC1CC,5.9277186
CCC(C)=C=C1CCC(=O)SCCC1C,5.928516
CCC1C=C2CC(C)SCC2OC1,5.9293733
CCCC(COOC)SC(=O)OCC,5.9310207
C=CCOCC(C=CCN(CC)CC)CNOC(C)C,5.931516
CC1=C2N(O)N2C(N)CCCCC1C,5.93475
CSC1CNC(C)C(CO)CC=CN1,5.9382386
C=C1SCC(N)C1S,5.9389863
CCC(O)=CC1CN=C1CC1(C)CC1,5.9394445
CCC1CSC1NC1COC1CC,5.9402206
CCSC(O)S(C)(SC)[SH]=O,5.9419985
CCC1CC=CNNC1,5.942179
CCN1CC=C(C(O)OS(=O)OO)CSC1,5.944471
COC(CC(CO)SO)OCS,5.9451202
CC(=O)C(C)CCC(C)=CCN,5.9456646
CNCC=CCOO.O,5.9473505
CCCCCCCCCC(=S)NOCC,5.9498253
COCCCC=NNC1C(C)CCCCC1N,5.9505642
CCC1C=CCC(CCCC=O)C2C(C)C(O)C12,5.951653
CCC1CCCC(CC)N=CSC1,5.9520397
C=C1CCCCCCC1C1=CCC1,5.9547324
C=C(C=CCC)OCC1OC1CO,5.956254
CCCOC(=O)N=NC(CCC)CCO,5.959595
C=CC12C=CCCCCCOC1=C2,5.9630854
C=NC1C=C(N)C(C)CON1,5.964804
C=C(COC=CCC)OCC(N)=O,5.9694505
C=CCSC=CC(C)CN=CCS,5.970385
C=C(CCC)SC(C)OCNCO,5.9704348
CC1OC(CCNN(C)CO)CCCCC1=N,5.9704348
CCCCC(C)OCCC(CC=O)C(=O)OCC,5.9704348
CSC1SCSC(CCN)NC1C,5.970674
CC1CCCC(CO)C=CNC1C,5.971935
CC(S)=COCO,5.9724913
CCCCCCC1NOCCC1=CC#N,5.97403
CC(=O)C(C)NCC(C)C(C)N,5.9753337
C=CCC1CCCC(CS)=CC1C,5.975934
CCC1C=CCCCC1CCC=CO,5.977468
C=C1CC(=C)C(C)C(OC)C1,5.977992
CCSSCCC(O)OCC(C)CCO,5.981595
CCN1CCSC1SC1CS1,5.982218
CCCC1CCC2CCC=CC=C1CCC2,5.982876
CCN(C)CSCC1C=COC1,5.983019
CCN1C(C)C1(C)CCNSCCN,5.983163
C=C1CCCCCCS(C)=C(C)N1,5.9853134
C=CC=CCCCC,5.986944
CSC(S)C1CCC(CCCCCS)=N1,5.99038
C#CCCC=CCC(=N)N,5.992981
CC=CCCCCCOCC=CCCC(C)=O,5.994472
CCCN(CCC=CCOC)CCSCC,5.9951572
CCC(C)COOC(C)=C=O,5.995398
OCC1=CCSCCCCCSC1,5.9955497
CC1(C)OCCCCC(C=O)C1O,5.9960216
CCC(C)C(C)C1=CCN1,5.9963093
CN(CS)CCNNSCSN,5.99838
C=C(CC1=CCNCC1O)CC(C)CC,6.000421
CNCCCNCSCC(C)COO,6.0014167
C#CC1CCC=C(OC)CCCC1N,6.001486
CCNC=C1C(OC)CNC2COCC12,6.0016403
CCN(C=O)OC(OC)C(C)=O,6.0044837
NN1OC(OO)CNC1=O,6.0051155
CC1C2=CCC2C1C(N)=O,6.0071818
CCC1CSN=CC(C)C1,6.0092535
O=C1CCCCCCCC1,6.0122747
CCN1CCC(OS)SC(=O)O1,6.0127277
CCC(C)CC(F)=C1SC1CC,6.013924
CCCCN[PH](=O)C(N)CCCCCCCCO,6.0140934
CCCN(N)NSCSCC(C)=CCCN,6.0149074
COC1=CCC=CCNCCC1,6.0150905
C=CCN[SH](CCC)CNC(N)CO,6.0173683
C=CCOCCCOCOC1CCC(C)N1C,6.018342
OCCC1C=CCC(O)C=NC1,6.018447
CCC1CCCOC(CSC(=O)O)C1=O,6.0189614
CCCCCN1CNCC1C1C=C1,6.0203323
CCC1CN(CCCO)C2=C=C21,6.020827
CCC[P]C(CCCC(C)CC)OO,6.022118
CCSCC(SC)C(C)CO,6.0279617
C=CC=CCC1C(CN)CCN1OC,6.028555
C=C(C)CCCC(=C)SCCN,6.0316024
CSCSCCC(=O)O,6.032502
CC=CNCC1CCC(C(C)C)CCS1,6.0327686
CCC.COC=C1CN(C)CC(=N)N1CO,6.0341225
CC1CC2=CC1(C)C1(C)COCC(CCNN)C21,6.035539
C=CNCC(O)(COO)C(CN)NNO,6.0371137
C=COC(C=O)CC,6.0377584
CCC(=O)C1OC1(C)CNO,6.0382126
CCC1CCC(C)C1=O,6.03885
CN(N)C=C1CC(S)CC1CCO,6.0390292
C=C(O)C=C(C)C,6.039636
CCC(CC=O)COCC=C(C)OCOC,6.0421033
CC(C)(C)CCCSCCSCCNS,6.043174
CC1SC=CCCC1OSCN,6.044978
N#CNSCC1=NCNC(=N)CNNC1,6.0466666
